Date,BTC,ETH,LTC,XRP
2019-04-16 11-PM,5195.17,166.52,81.08,0.3254
2019-04-16 10-PM,5205.34,165.64,80.72,0.3236
2019-04-16 09-PM,5185,165.75,81.18,0.3227
2019-04-16 08-PM,5191.57,165.42,80.96,0.3232
2019-04-16 07-PM,5182.2,165.49,80.88,0.3235
2019-04-16 06-PM,5208.7,165.36,80.47,0.3235
2019-04-16 05-PM,5083.87,166.78,81.11,0.3234
2019-04-16 04-PM,5082.41,164.03,79.41,0.3195
2019-04-16 03-PM,5056.61,163.95,78.69,0.32
2019-04-16 02-PM,5036.51,162.12,78.8,0.3191
2019-04-16 01-PM,5032.74,161.46,78.32,0.3174
2019-04-16 12-PM,5072.41,161.53,78.17,0.3182
2019-04-16 11-AM,5055.24,162.88,78.57,0.3196
2019-04-16 10-AM,5080.12,162.22,78.13,0.3194
2019-04-16 09-AM,5069.82,163.38,79.47,0.3214
2019-04-16 08-AM,5070,162.92,79.56,0.3219
2019-04-16 07-AM,5065.62,162.43,78.5,0.3197
2019-04-16 06-AM,5074.04,161.78,78.33,0.3179
2019-04-16 05-AM,5057.77,162.21,78.36,0.3184
2019-04-16 04-AM,5048.96,161,78.19,0.3191
2019-04-16 03-AM,5041.66,161.05,78.43,0.3199
2019-04-16 02-AM,5052.19,160.64,77.82,0.3189
2019-04-16 01-AM,5045.51,161.43,78.26,0.3191
2019-04-16 12-AM,5027.31,161.37,78.09,0.3178
2019-04-15 11-PM,5043.62,159.91,78.35,0.3185
2019-04-15 10-PM,5019.9,160.56,78.71,0.3176
2019-04-15 09-PM,5021.81,159.57,77.95,0.3166
2019-04-15 08-PM,5015.84,160.26,77.55,0.3166
2019-04-15 07-PM,5048.32,158.48,76.61,0.3165
2019-04-15 06-PM,5057.47,160.62,77.63,0.3186
2019-04-15 05-PM,5132.78,159.8,77.29,0.3178
2019-04-15 04-PM,5162.97,164.93,81.07,0.3251
2019-04-15 03-PM,5155.87,166.63,82.26,0.3266
2019-04-15 02-PM,5146.69,166.16,81.73,0.326
2019-04-15 01-PM,5147,165.87,80.93,0.3255
2019-04-15 12-PM,5135.99,166.1,81.22,0.3258
2019-04-15 11-AM,5138.37,166.07,80.87,0.3254
2019-04-15 10-AM,5163.21,165.77,81.01,0.3256
2019-04-15 09-AM,5154.72,167.19,83,0.328
2019-04-15 08-AM,5160,167.09,82.31,0.3278
2019-04-15 07-AM,5163.26,167.59,82.89,0.3278
2019-04-15 06-AM,5165.78,168.23,83.11,0.3289
2019-04-15 05-AM,5183,168.01,83.27,0.329
2019-04-15 04-AM,5165.87,168.6,84.15,0.3312
2019-04-15 03-AM,5165.29,167.58,83.39,0.3293
2019-04-15 02-AM,5163.79,168.64,83.25,0.3289
2019-04-15 01-AM,5154.28,168.56,83.45,0.3299
2019-04-15 12-AM,5162.72,167.73,83.35,0.3296
2019-04-14 11-PM,5159.63,168,83.71,0.3298
2019-04-14 10-PM,5106.67,168.17,82.8,0.3288
2019-04-14 09-PM,5087.71,165.58,79.25,0.3258
2019-04-14 08-PM,5087.2,164.46,78.92,0.325
2019-04-14 07-PM,5110,164.35,78.59,0.325
2019-04-14 06-PM,5090.61,164.83,79.02,0.3256
2019-04-14 05-PM,5081.01,163.79,78.68,0.325
2019-04-14 04-PM,5080.69,163.81,78.35,0.3248
2019-04-14 03-PM,5076.82,163.99,77.9,0.3243
2019-04-14 02-PM,5075.02,164.26,78.41,0.3245
2019-04-14 01-PM,5070,164.21,78.62,0.3252
2019-04-14 12-PM,5065.96,163.59,78.55,0.325
2019-04-14 11-AM,5068.24,163.26,78.44,0.325
2019-04-14 10-AM,5072.42,163.61,78.76,0.3257
2019-04-14 09-AM,5061.55,163,78.6,0.3247
2019-04-14 08-AM,5061.39,162.71,77.04,0.3248
2019-04-14 07-AM,5035.72,163.25,77.3,0.3244
2019-04-14 06-AM,5045.25,162.37,76.81,0.323
2019-04-14 05-AM,5053.92,162.6,77.24,0.3241
2019-04-14 04-AM,5052.9,163.22,77.42,0.326
2019-04-14 03-AM,5051.02,162.83,77.17,0.3255
2019-04-14 02-AM,5070.82,162.67,77,0.3251
2019-04-14 01-AM,5076.3,163.48,78.15,0.3285
2019-04-14 12-AM,5063.63,164.09,78.16,0.3276
2019-04-13 11-PM,5064.95,163.65,77.97,0.3253
2019-04-13 10-PM,5074.63,163.74,77.75,0.3267
2019-04-13 09-PM,5083.73,163.77,77.75,0.3253
2019-04-13 08-PM,5078.19,163.25,77.74,0.3258
2019-04-13 07-PM,5093.65,163.17,77.53,0.3251
2019-04-13 06-PM,5097.52,163.38,77.83,0.3258
2019-04-13 05-PM,5081.78,163.72,78.18,0.3256
2019-04-13 04-PM,5080.59,163.81,78.05,0.3251
2019-04-13 03-PM,5101.84,164.08,77.9,0.326
2019-04-13 02-PM,5079.62,164.59,78.72,0.3276
2019-04-13 01-PM,5079.4,164.08,77.53,0.3266
2019-04-13 12-PM,5064.59,164.17,77.6,0.3254
2019-04-13 11-AM,5051.68,163.33,77.14,0.3249
2019-04-13 10-AM,5077.48,162.8,77.84,0.3234
2019-04-13 09-AM,5080.37,164.2,79.25,0.3277
2019-04-13 08-AM,5094.13,164.72,79.03,0.3295
2019-04-13 07-AM,5113.22,165.2,79.78,0.3295
2019-04-13 06-AM,5113.74,165.61,79.99,0.3314
2019-04-13 05-AM,5112.7,165.63,80.13,0.3312
2019-04-13 04-AM,5108.48,165.82,80.64,0.3346
2019-04-13 03-AM,5105.27,165.83,81.15,0.3265
2019-04-13 02-AM,5079,165.76,80.47,0.3261
2019-04-13 01-AM,5064.2,164.46,79.86,0.325
2019-04-13 12-AM,5076.35,163.98,79.08,0.3236
2019-04-12 11-PM,5089.39,164.11,79.09,0.3246
2019-04-12 10-PM,5061.91,165.3,79.1,0.3252
2019-04-12 09-PM,5042.93,164.67,78.73,0.3241
2019-04-12 08-PM,5057.29,163.8,78.62,0.3234
2019-04-12 07-PM,5063.27,164.47,79.08,0.3253
2019-04-12 06-PM,5070.84,164.21,79.23,0.3262
2019-04-12 05-PM,5084.81,165.01,79.09,0.3277
2019-04-12 04-PM,5071.06,165.54,79.69,0.328
2019-04-12 03-PM,5086.44,164.24,78.98,0.3271
2019-04-12 02-PM,5067.92,165.42,80.13,0.3282
2019-04-12 01-PM,5090.71,165.08,79.35,0.3275
2019-04-12 12-PM,5077.63,166.43,80.34,0.3291
2019-04-12 11-AM,5074.86,165.5,80.25,0.3272
2019-04-12 10-AM,5034,165.58,79.8,0.3286
2019-04-12 09-AM,5020.39,163.51,78.05,0.3222
2019-04-12 08-AM,5033.68,162.2,77.41,0.3215
2019-04-12 07-AM,5024.64,163.9,77.6,0.3211
2019-04-12 06-AM,5020.41,163.62,77.88,0.3225
2019-04-12 05-AM,5034.76,164.37,78,0.3228
2019-04-12 04-AM,5023.33,164.5,77.68,0.3236
2019-04-12 03-AM,5003.87,164.37,78.81,0.3241
2019-04-12 02-AM,4959.86,162.64,77.14,0.3221
2019-04-12 01-AM,5025.89,161.16,76.59,0.3211
2019-04-12 12-AM,5040.2,164.18,78.49,0.3281
2019-04-11 11-PM,5045.86,164.96,79.44,0.3284
2019-04-11 10-PM,5024.17,165.16,78.85,0.3274
2019-04-11 09-PM,5053.43,163.57,77.7,0.3265
2019-04-11 08-PM,5073.78,164.83,79,0.3278
2019-04-11 07-PM,5077.44,165.9,79.54,0.3293
2019-04-11 06-PM,5057.4,166.46,79.71,0.3302
2019-04-11 05-PM,5055.54,165.21,78.77,0.3283
2019-04-11 04-PM,5038.03,165.16,78.48,0.3296
2019-04-11 03-PM,5046.67,163.95,78.21,0.3292
2019-04-11 02-PM,5029.4,164.17,78.59,0.3284
2019-04-11 01-PM,5055.73,163.7,77.39,0.3271
2019-04-11 12-PM,5048.12,164.85,79.27,0.3291
2019-04-11 11-AM,5078.38,164.09,77.9,0.3305
2019-04-11 10-AM,5074.78,165.5,78.24,0.3311
2019-04-11 09-AM,5202.1,165.55,78.56,0.3324
2019-04-11 08-AM,5202.97,169.97,81.33,0.3376
2019-04-11 07-AM,5220,171.12,84.56,0.337
2019-04-11 06-AM,5216.24,171.35,85.22,0.3381
2019-04-11 05-AM,5226.19,171.49,85.42,0.3387
2019-04-11 04-AM,5194.02,171.9,85.67,0.3361
2019-04-11 03-AM,5306.16,170.39,85.42,0.3351
2019-04-11 02-AM,5299.13,175.68,87.38,0.3503
2019-04-11 01-AM,5309.11,176.14,87.5,0.351
2019-04-11 12-AM,5323.47,175.89,87.5,0.3511
2019-04-10 11-PM,5289.23,177.7,88.09,0.3543
2019-04-10 10-PM,5295.31,176.68,88.26,0.3538
2019-04-10 09-PM,5305.51,176.25,88.05,0.3517
2019-04-10 08-PM,5402.01,175.58,88.52,0.3536
2019-04-10 07-PM,5402.56,181.55,90.08,0.359
2019-04-10 06-PM,5291.65,183.02,90.57,0.3596
2019-04-10 05-PM,5270.4,179.79,88.81,0.3573
2019-04-10 04-PM,5280.82,179.76,87.88,0.3553
2019-04-10 03-PM,5271.21,180.73,88.16,0.3565
2019-04-10 02-PM,5269.72,180.22,88.33,0.3558
2019-04-10 01-PM,5275.46,180.74,88.03,0.356
2019-04-10 12-PM,5241.13,181.71,88.66,0.3574
2019-04-10 11-AM,5243.38,179.93,87.91,0.3556
2019-04-10 10-AM,5250.82,180.79,88.46,0.3573
2019-04-10 09-AM,5250.63,180.35,88.22,0.3572
2019-04-10 08-AM,5244.83,181.02,88.52,0.357
2019-04-10 07-AM,5269.67,180.51,88.31,0.3553
2019-04-10 06-AM,5259.42,182.25,89.04,0.3584
2019-04-10 05-AM,5232.75,181.53,88.99,0.3579
2019-04-10 04-AM,5221.86,179.92,88.29,0.3538
2019-04-10 03-AM,5233.52,179.54,87.89,0.3517
2019-04-10 02-AM,5237.16,180.8,88.3,0.3534
2019-04-10 01-AM,5204.96,179.72,88.28,0.354
2019-04-10 12-AM,5192.6,177.7,87.34,0.351
2019-04-09 11-PM,5193.94,175.59,86.95,0.3497
2019-04-09 10-PM,5215,176.1,86.68,0.3497
2019-04-09 09-PM,5223.87,176.74,87.56,0.3523
2019-04-09 08-PM,5215.8,177.85,87.68,0.3522
2019-04-09 07-PM,5220,176.68,87.23,0.3518
2019-04-09 06-PM,5208.33,177.57,87.79,0.3527
2019-04-09 05-PM,5231.6,176.92,87.09,0.352
2019-04-09 04-PM,5207.17,177.23,87.09,0.3535
2019-04-09 03-PM,5207,176.86,87.1,0.3517
2019-04-09 02-PM,5209.99,177.23,86.93,0.3516
2019-04-09 01-PM,5190,178.1,88.33,0.3542
2019-04-09 12-PM,5208.93,177.93,88,0.353
2019-04-09 11-AM,5203.36,178.65,89.03,0.3532
2019-04-09 10-AM,5194.06,177.85,88.09,0.3522
2019-04-09 09-AM,5227.69,176.63,86.26,0.3515
2019-04-09 08-AM,5222,177.49,86.9,0.353
2019-04-09 07-AM,5235.89,177.24,86.53,0.3525
2019-04-09 06-AM,5215,177.58,86.63,0.353
2019-04-09 05-AM,5221.1,176.66,86.37,0.3531
2019-04-09 04-AM,5241.24,177.16,86.3,0.3526
2019-04-09 03-AM,5256.18,177.57,87.14,0.3535
2019-04-09 02-AM,5258.23,178.1,87.97,0.3548
2019-04-09 01-AM,5243.32,178.65,88.05,0.3548
2019-04-09 12-AM,5287.88,179.19,88.16,0.3545
2019-04-08 11-PM,5268.52,180.72,89.64,0.3578
2019-04-08 10-PM,5282.62,180.62,89.44,0.3576
2019-04-08 09-PM,5255.84,182.37,89.09,0.3606
2019-04-08 08-PM,5201.53,181.41,88.75,0.3574
2019-04-08 07-PM,5204.83,177.96,88.16,0.3558
2019-04-08 06-PM,5205.42,178.17,88.03,0.3568
2019-04-08 05-PM,5215.58,177.99,87.37,0.3575
2019-04-08 04-PM,5234.46,179.5,87.81,0.3578
2019-04-08 03-PM,5241.92,181.32,88.99,0.3586
2019-04-08 02-PM,5186.18,179.24,88.87,0.3589
2019-04-08 01-PM,5191.29,176.83,87.92,0.3534
2019-04-08 12-PM,5132.32,178.2,88.38,0.3553
2019-04-08 11-AM,5206.99,174.26,87.21,0.3513
2019-04-08 10-AM,5262.15,178.52,88.72,0.3555
2019-04-08 09-AM,5230.32,181.96,89.74,0.3587
2019-04-08 08-AM,5252.21,180.61,89.28,0.357
2019-04-08 07-AM,5272.99,180.68,89.58,0.3583
2019-04-08 06-AM,5292.16,182.44,89.67,0.36
2019-04-08 05-AM,5314.94,183.77,91.04,0.3619
2019-04-08 04-AM,5252.12,185.38,92.3,0.3628
2019-04-08 03-AM,5289.37,181.37,91.4,0.3598
2019-04-08 02-AM,5275.05,182.62,92.53,0.3637
2019-04-08 01-AM,5258.75,183.16,93.82,0.3647
2019-04-08 12-AM,5190.85,183.87,93.36,0.37
2019-04-07 11-PM,5180.23,174.9,91.82,0.3627
2019-04-07 10-PM,5165.98,173.78,92.12,0.3629
2019-04-07 09-PM,5140.71,173.66,92.52,0.3592
2019-04-07 08-PM,5134.67,173.48,92.26,0.3594
2019-04-07 07-PM,5126.84,169.31,92.2,0.357
2019-04-07 06-PM,5130.86,167.67,91.87,0.3568
2019-04-07 05-PM,5115.2,166.8,91.55,0.357
2019-04-07 04-PM,5115.88,166.1,91.3,0.355
2019-04-07 03-PM,5133,166.54,90.52,0.3558
2019-04-07 02-PM,5152.02,167.17,92.31,0.3586
2019-04-07 01-PM,5145.67,168.51,93.42,0.3617
2019-04-07 12-PM,5119.12,167.76,93.66,0.3587
2019-04-07 11-AM,5122.43,167.09,92.7,0.3579
2019-04-07 10-AM,5134.99,167.37,92.94,0.3587
2019-04-07 09-AM,5159.71,166.84,92.83,0.3613
2019-04-07 08-AM,5132.43,168.68,94.48,0.359
2019-04-07 07-AM,5125,168.18,92.88,0.3581
2019-04-07 06-AM,5099.15,167.68,93.07,0.3581
2019-04-07 05-AM,5136.6,166.96,93.07,0.3566
2019-04-07 04-AM,5125,167.61,93.67,0.3585
2019-04-07 03-AM,5127.72,166.86,93.09,0.3599
2019-04-07 02-AM,5046.31,167.06,93.27,0.361
2019-04-07 01-AM,5039.41,164.5,91.8,0.352
2019-04-07 12-AM,5041.39,164.97,92.13,0.3506
2019-04-06 11-PM,5026.18,166,92.65,0.3524
2019-04-06 10-PM,5003.18,164.73,91.47,0.3522
2019-04-06 09-PM,5081.9,164.58,90.72,0.3519
2019-04-06 08-PM,5156.1,167.28,92.17,0.3613
2019-04-06 07-PM,5161.36,170.13,94.22,0.3603
2019-04-06 06-PM,5143.43,168.76,94.33,0.3584
2019-04-06 05-PM,5184.37,166.66,94.33,0.3567
2019-04-06 04-PM,5116.15,168.35,96.2,0.3608
2019-04-06 03-PM,5048.56,167.94,95.74,0.3592
2019-04-06 02-PM,5020,165.67,92.03,0.3565
2019-04-06 01-PM,5005,163.94,88.38,0.3522
2019-04-06 12-PM,4998.15,164.12,87.98,0.3538
2019-04-06 11-AM,4992.55,163.2,87.5,0.3537
2019-04-06 10-AM,4982.09,163.01,86.62,0.3528
2019-04-06 09-AM,4993.7,162.22,86.39,0.3514
2019-04-06 08-AM,4998.5,162.01,86.41,0.351
2019-04-06 07-AM,5014.33,163.79,87.45,0.3544
2019-04-06 06-AM,5019.28,164.45,87.72,0.3565
2019-04-06 05-AM,5007.93,164.46,87.81,0.3588
2019-04-06 04-AM,5001.98,164.48,87.7,0.36
2019-04-06 03-AM,5006.64,163.92,87.23,0.359
2019-04-06 02-AM,4992.98,164.24,87.56,0.3591
2019-04-06 01-AM,5010.01,164.08,87.51,0.3598
2019-04-06 12-AM,5039.73,164.75,87.93,0.3603
2019-04-05 11-PM,5033.73,166.06,88.6,0.3632
2019-04-05 10-PM,5005.33,166.13,89.04,0.3643
2019-04-05 09-PM,4997.37,163.69,88.13,0.3619
2019-04-05 08-PM,5012,164.04,88.21,0.3598
2019-04-05 07-PM,5026.99,164.17,88.27,0.3619
2019-04-05 06-PM,5032.02,163.77,87.86,0.3632
2019-04-05 05-PM,5014.5,164.65,87.99,0.3643
2019-04-05 04-PM,4989.68,164.47,87.79,0.3622
2019-04-05 03-PM,4986.23,163.75,87.52,0.3616
2019-04-05 02-PM,5005.51,162.79,87,0.3592
2019-04-05 01-PM,5026.37,164.83,88.44,0.3602
2019-04-05 12-PM,5004.01,165.48,88.63,0.3629
2019-04-05 11-AM,4962.08,164.44,88,0.3641
2019-04-05 10-AM,4950.08,163.73,87.62,0.367
2019-04-05 09-AM,4967.12,163.37,86.98,0.3644
2019-04-05 08-AM,4934.26,164.24,87.45,0.367
2019-04-05 07-AM,4932.41,162.46,86.36,0.3568
2019-04-05 06-AM,4971.2,162.53,86.99,0.3629
2019-04-05 05-AM,4946.53,164.24,87.63,0.3695
2019-04-05 04-AM,4890.92,163.84,88,0.3638
2019-04-05 03-AM,4924.97,157.12,84.3,0.3385
2019-04-05 02-AM,4914.04,158.16,85.54,0.3326
2019-04-05 01-AM,4944.02,157.85,84.58,0.3316
2019-04-05 12-AM,4907.94,158.67,86.32,0.3311
2019-04-04 11-PM,4881.13,157.72,84.67,0.33
2019-04-04 10-PM,4927.47,157.25,83.85,0.33
2019-04-04 09-PM,4853.31,158.89,84.93,0.3323
2019-04-04 08-PM,4823.13,155.91,82.43,0.33
2019-04-04 07-PM,4865.81,154.66,81.16,0.3267
2019-04-04 06-PM,4895.25,155.57,82.35,0.3298
2019-04-04 05-PM,4938.01,154,82.87,0.3289
2019-04-04 04-PM,5001.54,155.69,83.34,0.3291
2019-04-04 03-PM,5004.51,161.2,86.33,0.338
2019-04-04 02-PM,5011.24,160.99,86.48,0.3365
2019-04-04 01-PM,5020.6,161.8,86.86,0.3375
2019-04-04 12-PM,4995,162.26,87.16,0.3398
2019-04-04 11-AM,4964.24,161.78,86.66,0.3386
2019-04-04 10-AM,5011.14,159.76,85.46,0.3368
2019-04-04 09-AM,5026.05,162.29,86.54,0.3405
2019-04-04 08-AM,5033.15,162.9,87.63,0.343
2019-04-04 07-AM,5041.58,162.64,87.81,0.3424
2019-04-04 06-AM,5023.32,163.15,88.35,0.346
2019-04-04 05-AM,5008.38,162.95,87.5,0.3449
2019-04-04 04-AM,4961.01,162.36,87.13,0.3427
2019-04-04 03-AM,5013.8,160.15,85.18,0.3396
2019-04-04 02-AM,4984.57,161.88,86.51,0.3431
2019-04-04 01-AM,5031.32,161.66,86.35,0.342
2019-04-04 12-AM,4978.23,162.97,87.32,0.3447
2019-04-03 11-PM,5111.83,160.89,85.67,0.3424
2019-04-03 10-PM,5182.3,165.01,84.98,0.3493
2019-04-03 09-PM,5299.21,174.11,91.21,0.3645
2019-04-03 08-PM,5142.23,178.42,96.3,0.3714
2019-04-03 07-PM,5150.01,174.04,95.25,0.3671
2019-04-03 06-PM,5123,173.79,93.56,0.3659
2019-04-03 05-PM,5132.79,172.87,94.16,0.3641
2019-04-03 04-PM,5012.92,175.41,95.51,0.3692
2019-04-03 03-PM,5010.53,169.85,87.64,0.3599
2019-04-03 02-PM,5043.11,168.8,85.83,0.36
2019-04-03 01-PM,5009.51,171.14,87.89,0.366
2019-04-03 12-PM,4967.99,170,84.11,0.3575
2019-04-03 11-AM,4953.63,167.61,82.77,0.3533
2019-04-03 10-AM,4975,166.99,81.69,0.3526
2019-04-03 09-AM,4956.38,167.63,81.99,0.3546
2019-04-03 08-AM,4963.72,167.01,81.6,0.35
2019-04-03 07-AM,4971.78,167.28,81.28,0.3522
2019-04-03 06-AM,4950.01,167.21,81.3,0.3548
2019-04-03 05-AM,4918.45,167.08,80.62,0.3502
2019-04-03 04-AM,5053.6,166.14,79.22,0.3489
2019-04-03 03-AM,5074.03,172.73,83,0.3652
2019-04-03 02-AM,4971.76,176.19,84.49,0.3723
2019-04-03 01-AM,4975.34,168.58,82.77,0.3635
2019-04-03 12-AM,4899.63,169.57,83.42,0.3655
2019-04-02 11-PM,4829.4,164.58,77.57,0.3541
2019-04-02 10-PM,4790.93,162.9,74.03,0.3499
2019-04-02 09-PM,4802.5,160.01,72.73,0.3475
2019-04-02 08-PM,4759.87,160.04,73.11,0.3478
2019-04-02 07-PM,4740.94,161.24,72.96,0.3486
2019-04-02 06-PM,4722.2,158.17,71.61,0.343
2019-04-02 05-PM,4737,155.95,70.82,0.3395
2019-04-02 04-PM,4744.66,156.96,71.79,0.3391
2019-04-02 03-PM,4745.87,155.28,70.51,0.3363
2019-04-02 02-PM,4801.02,155.75,70.12,0.3382
2019-04-02 01-PM,4808.69,160.04,71.32,0.3479
2019-04-02 12-PM,4778.92,157.41,69.96,0.34
2019-04-02 11-AM,4787.34,152.83,68.35,0.3315
2019-04-02 10-AM,4799.16,152.92,67.78,0.3353
2019-04-02 09-AM,4697.26,152.66,67.54,0.3334
2019-04-02 08-AM,4699.98,151.95,66.76,0.3324
2019-04-02 07-AM,4718.58,151.2,67.72,0.332
2019-04-02 06-AM,4738.61,150.83,67.6,0.3311
2019-04-02 05-AM,4671.75,149.73,65.96,0.3279
2019-04-02 04-AM,4176.93,149.86,66.47,0.3278
2019-04-02 03-AM,4168.24,141.45,60.3,0.318
2019-04-02 02-AM,4155.4,141.89,60.56,0.3135
2019-04-02 01-AM,4146.12,141.25,60.29,0.311
2019-04-02 12-AM,4136.32,141.23,60.51,0.3112
2019-04-01 11-PM,4136.16,141,60.43,0.3113
2019-04-01 10-PM,4132.04,141.55,60.22,0.3124
2019-04-01 09-PM,4126.57,140.93,60.2,0.3118
2019-04-01 08-PM,4133.8,140.46,60.19,0.3118
2019-04-01 07-PM,4133.35,140.17,60.06,0.312
2019-04-01 06-PM,4134.06,140.44,60.19,0.3113
2019-04-01 05-PM,4140.29,140.74,60.14,0.311
2019-04-01 04-PM,4139,141.37,60.26,0.3109
2019-04-01 03-PM,4132.83,141.36,60.16,0.3105
2019-04-01 02-PM,4137.13,141.54,60.31,0.3104
2019-04-01 01-PM,4127.09,142,60.43,0.3115
2019-04-01 12-PM,4111.24,141.88,60.32,0.3118
2019-04-01 11-AM,4116.03,141.29,60.31,0.3108
2019-04-01 10-AM,4122.01,141.33,60.27,0.3104
2019-04-01 09-AM,4124.31,141.93,60.22,0.3109
2019-04-01 08-AM,4122.79,142.38,60.47,0.3109
2019-04-01 07-AM,4126.88,142.02,60.42,0.3109
2019-04-01 06-AM,4122.15,142.37,60.46,0.3114
2019-04-01 05-AM,4125.48,142.3,60.3,0.311
2019-04-01 04-AM,4125,142.3,60.5,0.3097
2019-04-01 03-AM,4120.22,142.51,60.79,0.3095
2019-04-01 02-AM,4115.31,142.3,60.65,0.3093
2019-04-01 01-AM,4109.85,141.72,60.49,0.3088
2019-04-01 12-AM,4096.08,141.49,60.31,0.3087
2019-03-31 11-PM,4093.37,141.02,60.41,0.3085
2019-03-31 10-PM,4091.58,141.17,60.35,0.3083
2019-03-31 09-PM,4092.03,140.73,60.21,0.3077
2019-03-31 08-PM,4095.43,140.85,60.25,0.3084
2019-03-31 07-PM,4090.22,141.14,60.33,0.3086
2019-03-31 06-PM,4088.65,140.43,60.08,0.3083
2019-03-31 05-PM,4088.09,140.6,60.15,0.3088
2019-03-31 04-PM,4085.41,140.82,60.01,0.3089
2019-03-31 03-PM,4094.35,140.71,59.97,0.3082
2019-03-31 02-PM,4091,141.57,60.35,0.3086
2019-03-31 01-PM,4087.45,141.28,60.31,0.3085
2019-03-31 12-PM,4095.74,141.09,60.25,0.3085
2019-03-31 11-AM,4089.61,141.6,60.52,0.3093
2019-03-31 10-AM,4086.54,141.55,60.38,0.3094
2019-03-31 09-AM,4085.17,141.05,60.03,0.3085
2019-03-31 08-AM,4079.88,141.13,59.99,0.3082
2019-03-31 07-AM,4085.3,140.22,59.75,0.307
2019-03-31 06-AM,4083.13,140.54,59.8,0.3079
2019-03-31 05-AM,4084.07,140.7,59.83,0.3084
2019-03-31 04-AM,4087.17,140.58,60.01,0.3076
2019-03-31 03-AM,4076.3,140.97,59.85,0.3077
2019-03-31 02-AM,4086.17,140.53,59.77,0.3071
2019-03-31 01-AM,4086.46,140.9,59.8,0.3099
2019-03-31 12-AM,4094.92,141.33,60.2,0.31
2019-03-30 11-PM,4086.03,142.27,60.2,0.3098
2019-03-30 10-PM,4086.87,141.9,60.32,0.3101
2019-03-30 09-PM,4076.43,141.79,60.32,0.3113
2019-03-30 08-PM,4078.01,141.12,60.06,0.3113
2019-03-30 07-PM,4076.42,141.65,60.23,0.3115
2019-03-30 06-PM,4070.43,141.48,60.23,0.3116
2019-03-30 05-PM,4076.2,141.03,60.1,0.3113
2019-03-30 04-PM,4069.29,141.09,60.19,0.311
2019-03-30 03-PM,4079.04,141,60.15,0.3112
2019-03-30 02-PM,4077.26,141.67,60.32,0.3116
2019-03-30 01-PM,4084.36,141.81,60.41,0.3127
2019-03-30 12-PM,4084.1,142.08,60.57,0.3115
2019-03-30 11-AM,4069.84,141.98,60.56,0.3108
2019-03-30 10-AM,4075.64,141.32,60.37,0.3108
2019-03-30 09-AM,4077.83,141.72,60.67,0.3104
2019-03-30 08-AM,4089.98,141.78,60.58,0.3102
2019-03-30 07-AM,4089.26,141.99,60.58,0.3106
2019-03-30 06-AM,4091.1,141.84,60.77,0.3108
2019-03-30 05-AM,4073.42,142.67,60.61,0.313
2019-03-30 04-AM,4087,142.37,60.42,0.3116
2019-03-30 03-AM,4111.17,143.26,60.58,0.3144
2019-03-30 02-AM,4114.91,144.12,60.88,0.3095
2019-03-30 01-AM,4119.89,145,61.09,0.3069
2019-03-30 12-AM,4090,145.02,61.31,0.3075
2019-03-29 11-PM,4079.26,142.79,61.16,0.3071
2019-03-29 10-PM,4083.92,141.02,61.09,0.3065
2019-03-29 09-PM,4074.5,140.7,61,0.3065
2019-03-29 08-PM,4077.4,140.36,61.07,0.3056
2019-03-29 07-PM,4093.81,140.75,60.96,0.3062
2019-03-29 06-PM,4081,140.82,61.03,0.3071
2019-03-29 05-PM,4082.39,140.63,60.87,0.3073
2019-03-29 04-PM,4077.2,140.66,60.9,0.3061
2019-03-29 03-PM,4067.45,140.56,60.74,0.3068
2019-03-29 02-PM,4081.35,139.96,60.79,0.3056
2019-03-29 01-PM,4084.32,140.41,61.05,0.3066
2019-03-29 12-PM,4099.81,140.17,60.84,0.305
2019-03-29 11-AM,4077.61,140.64,61.2,0.3038
2019-03-29 10-AM,4070.01,140.61,60.74,0.3063
2019-03-29 09-AM,4030.66,140.86,60.85,0.3081
2019-03-29 08-AM,4034.83,138.04,60.28,0.306
2019-03-29 07-AM,4017,138,59.84,0.3053
2019-03-29 06-AM,4010.03,137.36,60,0.3057
2019-03-29 05-AM,4014.52,137.3,60.02,0.3055
2019-03-29 04-AM,4027.4,137.44,60.3,0.3061
2019-03-29 03-AM,4023.86,137.88,60.22,0.3045
2019-03-29 02-AM,4012.3,138.03,60.33,0.3056
2019-03-29 01-AM,4011.89,137.64,60.37,0.3055
2019-03-29 12-AM,4012.23,137.61,60.38,0.3059
2019-03-28 11-PM,4008.39,137.35,60.18,0.3047
2019-03-28 10-PM,4013.9,137.28,60.17,0.3048
2019-03-28 09-PM,4011.16,137.07,60.1,0.3054
2019-03-28 08-PM,4011.19,137.2,60.16,0.3061
2019-03-28 07-PM,4013.8,136.98,60.18,0.3058
2019-03-28 06-PM,4007.18,137.42,60.41,0.3059
2019-03-28 05-PM,4003.48,137.38,60.28,0.3056
2019-03-28 04-PM,4017.9,137.26,60.1,0.305
2019-03-28 03-PM,4014.85,137.73,60.52,0.3052
2019-03-28 02-PM,4013.51,137.92,60.39,0.3057
2019-03-28 01-PM,4003.11,137.8,60.38,0.3048
2019-03-28 12-PM,4000.64,137.19,60.17,0.3036
2019-03-28 11-AM,4002.59,137.06,60.01,0.3032
2019-03-28 10-AM,4011.35,137.47,60.25,0.3046
2019-03-28 09-AM,4008.57,137.7,60.32,0.3046
